gene;sample;mutated;label;year
Mercuric Res.;24;0;features;2012
Copper Res.;24;0;features;2012
Arsenic Res.;24;0;features;2012
IncA/C;24;0;inc-group;2012
IncA/C2;24;0;inc-group;2012
IncFIA;24;0;inc-group;2012
IncFIB;24;0;inc-group;2012
IncFIC;24;0;inc-group;2012
IncFII;24;0;inc-group;2012
IncHI1A;24;0;inc-group;2012
IncHI1B;24;0;inc-group;2012
IncHI2;24;0;inc-group;2012
IncL/M;24;0;inc-group;2012
IncN;24;0;inc-group;2012
IncN2;24;0;inc-group;2012
IncN3;24;0;inc-group;2012
IncP;24;0;inc-group;2012
IncQ1;24;0;inc-group;2012
IncU;24;0;inc-group;2012
IncX3;24;0;inc-group;2012
IncY;24;0;inc-group;2012
Acinetobacter;24;0;organism;2012
Aeromonas;24;0;organism;2012
Citrobacter;24;0;organism;2012
Enterobacter;24;0;organism;2012
Escherichia;24;0;organism;2012
Klebsiella;24;4;organism;2012
Leclercia;24;0;organism;2012
Morganella;24;0;organism;2012
Pantoea;24;0;organism;2012
Proteus;24;0;organism;2012
Pseudomonas;24;0;organism;2012
Raoultella;24;0;organism;2012
Salmonella;24;0;organism;2012
Serratia;24;0;organism;2012
CMY;98;0;β-lactamases;2010
CTX-M;98;0;β-lactamases;2010
DHA;98;0;β-lactamases;2010
FOX;98;0;β-lactamases;2010
GES;98;0;β-lactamases;2010
IMP;98;0;β-lactamases;2010
LAP;98;0;β-lactamases;2010
OXA;98;1;β-lactamases;2010
PSE;98;0;β-lactamases;2010
SHV;98;0;β-lactamases;2010
TEM;98;1;β-lactamases;2010
VEB;98;0;β-lactamases;2010
umuC/D;98;2;features;2010
Plasmid-segregation;98;2;features;2010
Toxin-antitoxin;98;2;features;2010
psiA/B;98;0;features;2010
Transposon;98;2;features;2010
Mercuric Res.;98;2;features;2010
Copper Res.;98;0;features;2010
Arsenic Res.;98;0;features;2010
IncA/C;98;0;inc-group;2010
IncA/C2;98;0;inc-group;2010
IncFIA;98;0;inc-group;2010
IncFIB;98;0;inc-group;2010
IncFIC;98;0;inc-group;2010
IncFII;98;0;inc-group;2010
IncHI1A;98;0;inc-group;2010
IncHI1B;98;0;inc-group;2010
IncHI2;98;0;inc-group;2010
IncL/M;98;0;inc-group;2010
IncN;98;0;inc-group;2010
IncN2;98;0;inc-group;2010
IncN3;98;0;inc-group;2010
IncP;98;0;inc-group;2010
IncQ1;98;0;inc-group;2010
IncU;98;0;inc-group;2010
IncX3;98;0;inc-group;2010
IncY;98;0;inc-group;2010
Acinetobacter;98;0;organism;2010
Aeromonas;98;0;organism;2010
Citrobacter;98;0;organism;2010
Enterobacter;98;0;organism;2010
Escherichia;98;4;organism;2010
Klebsiella;98;4;organism;2010
Leclercia;98;0;organism;2010
Morganella;98;0;organism;2010
Pantoea;98;0;organism;2010
Proteus;98;0;organism;2010
Pseudomonas;98;0;organism;2010
Raoultella;98;0;organism;2010
Salmonella;98;0;organism;2010
Serratia;98;0;organism;2010
CMY;6;0;β-lactamases;2012
CTX-M;6;0;β-lactamases;2012
DHA;6;0;β-lactamases;2012
FOX;6;1;β-lactamases;2012
GES;6;0;β-lactamases;2012
IMP;6;0;β-lactamases;2012
LAP;6;0;β-lactamases;2012
OXA;6;0;β-lactamases;2012
PSE;6;0;β-lactamases;2012
SHV;6;1;β-lactamases;2012
TEM;6;0;β-lactamases;2012
VEB;6;0;β-lactamases;2012
umuC/D;6;2;features;2012
Plasmid-segregation;6;2;features;2012
Toxin-antitoxin;6;2;features;2012
psiA/B;6;0;features;2012
Transposon;6;0;features;2012
Mercuric Res.;6;2;features;2012
Copper Res.;6;0;features;2012
Arsenic Res.;6;0;features;2012
IncA/C;6;0;inc-group;2012
IncA/C2;6;3;inc-group;2012
IncFIA;6;0;inc-group;2012
IncFIB;6;0;inc-group;2012
IncFIC;6;0;inc-group;2012
IncFII;6;0;inc-group;2012
IncHI1A;6;0;inc-group;2012
IncHI1B;6;0;inc-group;2012
IncHI2;6;0;inc-group;2012
IncL/M;6;0;inc-group;2012
IncN;6;3;inc-group;2012
IncN2;6;0;inc-group;2012
IncN3;6;0;inc-group;2012
IncP;6;0;inc-group;2012
IncQ1;6;0;inc-group;2012
IncU;6;0;inc-group;2012
IncX3;6;0;inc-group;2012
IncY;6;0;inc-group;2012
Acinetobacter;6;0;organism;2012
Aeromonas;6;0;organism;2012
Citrobacter;6;4;organism;2012
Enterobacter;6;4;organism;2012
Escherichia;6;0;organism;2012
Klebsiella;6;4;organism;2012
Leclercia;6;0;organism;2012
Morganella;6;0;organism;2012
Pantoea;6;0;organism;2012
Proteus;6;0;organism;2012
Pseudomonas;6;0;organism;2012
Raoultella;6;0;organism;2012
Salmonella;6;0;organism;2012
Serratia;6;0;organism;2012
CMY;8;0;β-lactamases;2012
CTX-M;8;0;β-lactamases;2012
DHA;8;0;β-lactamases;2012
FOX;8;0;β-lactamases;2012
GES;8;0;β-lactamases;2012
IMP;8;0;β-lactamases;2012
LAP;8;0;β-lactamases;2012
OXA;8;0;β-lactamases;2012
PSE;8;0;β-lactamases;2012
SHV;8;0;β-lactamases;2012
TEM;8;1;β-lactamases;2012
VEB;8;0;β-lactamases;2012
umuC/D;8;2;features;2012
Plasmid-segregation;8;2;features;2012
Toxin-antitoxin;8;2;features;2012
psiA/B;8;0;features;2012
Transposon;8;2;features;2012
Mercuric Res.;8;2;features;2012
Copper Res.;8;0;features;2012
Arsenic Res.;8;2;features;2012
IncA/C;8;0;inc-group;2012
IncA/C2;8;0;inc-group;2012
IncFIA;8;0;inc-group;2012
IncFIB;8;0;inc-group;2012
IncFIC;8;0;inc-group;2012
IncFII;8;0;inc-group;2012
IncHI1A;8;0;inc-group;2012
IncHI1B;8;0;inc-group;2012
IncHI2;8;3;inc-group;2012
IncL/M;8;0;inc-group;2012
IncN;8;0;inc-group;2012
IncN2;8;0;inc-group;2012
IncN3;8;0;inc-group;2012
IncP;8;0;inc-group;2012
IncQ1;8;0;inc-group;2012
IncU;8;0;inc-group;2012
IncX3;8;0;inc-group;2012
IncY;8;0;inc-group;2012
Acinetobacter;8;0;organism;2012
Aeromonas;8;0;organism;2012
Citrobacter;8;0;organism;2012
Enterobacter;8;4;organism;2012
Escherichia;8;0;organism;2012
Klebsiella;8;0;organism;2012
Leclercia;8;0;organism;2012
Morganella;8;0;organism;2012
Pantoea;8;0;organism;2012
Proteus;8;0;organism;2012
Pseudomonas;8;0;organism;2012
Raoultella;8;0;organism;2012
Salmonella;8;0;organism;2012
Serratia;8;0;organism;2012
CMY;79;0;β-lactamases;2007
CTX-M;79;0;β-lactamases;2007
DHA;79;0;β-lactamases;2007
FOX;79;0;β-lactamases;2007
GES;79;0;β-lactamases;2007
IMP;79;0;β-lactamases;2007
LAP;79;0;β-lactamases;2007
OXA;79;0;β-lactamases;2007
PSE;79;0;β-lactamases;2007
SHV;79;0;β-lactamases;2007
TEM;79;0;β-lactamases;2007
VEB;79;0;β-lactamases;2007
umuC/D;79;2;features;2007
Plasmid-segregation;79;2;features;2007
Toxin-antitoxin;79;0;features;2007
psiA/B;79;2;features;2007
Transposon;79;0;features;2007
Mercuric Res.;79;2;features;2007
Copper Res.;79;2;features;2007
Arsenic Res.;79;2;features;2007
IncA/C;79;0;inc-group;2007
IncA/C2;79;0;inc-group;2007
IncFIA;79;0;inc-group;2007
IncFIB;79;0;inc-group;2007
IncFIC;79;0;inc-group;2007
IncFII;79;3;inc-group;2007
IncHI1A;79;0;inc-group;2007
IncHI1B;79;0;inc-group;2007
IncHI2;79;0;inc-group;2007
IncL/M;79;0;inc-group;2007
IncN;79;0;inc-group;2007
IncN2;79;0;inc-group;2007
IncN3;79;0;inc-group;2007
IncP;79;0;inc-group;2007
IncQ1;79;0;inc-group;2007
IncU;79;0;inc-group;2007
IncX3;79;0;inc-group;2007
IncY;79;0;inc-group;2007
Acinetobacter;79;0;organism;2007
Aeromonas;79;0;organism;2007
Citrobacter;79;0;organism;2007
Enterobacter;79;0;organism;2007
Escherichia;79;0;organism;2007
Klebsiella;79;4;organism;2007
Leclercia;79;0;organism;2007
Morganella;79;0;organism;2007
Pantoea;79;0;organism;2007
Proteus;79;0;organism;2007
Pseudomonas;79;0;organism;2007
Raoultella;79;0;organism;2007
Salmonella;79;0;organism;2007
Serratia;79;0;organism;2007
CMY;99;0;β-lactamases;2016
CTX-M;99;0;β-lactamases;2016
DHA;99;0;β-lactamases;2016
FOX;99;0;β-lactamases;2016
GES;99;0;β-lactamases;2016
IMP;99;0;β-lactamases;2016
LAP;99;0;β-lactamases;2016
OXA;99;1;β-lactamases;2016
PSE;99;0;β-lactamases;2016
SHV;99;0;β-lactamases;2016
TEM;99;1;β-lactamases;2016
VEB;99;0;β-lactamases;2016
umuC/D;99;2;features;2016
Plasmid-segregation;99;2;features;2016
Toxin-antitoxin;99;2;features;2016
psiA/B;99;0;features;2016
Transposon;99;2;features;2016
Mercuric Res.;99;2;features;2016
Copper Res.;99;0;features;2016
Arsenic Res.;99;0;features;2016
IncA/C;99;0;inc-group;2016
IncA/C2;99;0;inc-group;2016
IncFIA;99;0;inc-group;2016
IncFIB;99;0;inc-group;2016
IncFIC;99;0;inc-group;2016
IncFII;99;0;inc-group;2016
IncHI1A;99;0;inc-group;2016
IncHI1B;99;0;inc-group;2016
IncHI2;99;0;inc-group;2016
IncL/M;99;0;inc-group;2016
IncN;99;0;inc-group;2016
IncN2;99;0;inc-group;2016
IncN3;99;0;inc-group;2016
IncP;99;0;inc-group;2016
IncQ1;99;0;inc-group;2016
IncU;99;0;inc-group;2016
IncX3;99;0;inc-group;2016
IncY;99;0;inc-group;2016
Acinetobacter;99;0;organism;2016
Aeromonas;99;0;organism;2016
Citrobacter;99;0;organism;2016
Enterobacter;99;0;organism;2016
Escherichia;99;0;organism;2016
Klebsiella;99;4;organism;2016
Leclercia;99;0;organism;2016
Morganella;99;0;organism;2016
Pantoea;99;0;organism;2016
Proteus;99;0;organism;2016
Pseudomonas;99;0;organism;2016
Raoultella;99;0;organism;2016
Salmonella;99;0;organism;2016
Serratia;99;0;organism;2016
CMY;58;0;β-lactamases;2011
CTX-M;58;0;β-lactamases;2011
DHA;58;0;β-lactamases;2011
FOX;58;0;β-lactamases;2011
GES;58;0;β-lactamases;2011
IMP;58;0;β-lactamases;2011
LAP;58;0;β-lactamases;2011
OXA;58;1;β-lactamases;2011
PSE;58;0;β-lactamases;2011
SHV;58;0;β-lactamases;2011
TEM;58;1;β-lactamases;2011
VEB;58;0;β-lactamases;2011
umuC/D;58;2;features;2011
Plasmid-segregation;58;2;features;2011
Toxin-antitoxin;58;2;features;2011
psiA/B;58;2;features;2011
Transposon;58;2;features;2011
Mercuric Res.;58;0;features;2011
Copper Res.;58;0;features;2011
Arsenic Res.;58;0;features;2011
IncA/C;58;0;inc-group;2011
IncA/C2;58;0;inc-group;2011
IncFIA;58;3;inc-group;2011
IncFIB;58;0;inc-group;2011
IncFIC;58;0;inc-group;2011
IncFII;58;0;inc-group;2011
IncHI1A;58;0;inc-group;2011
IncHI1B;58;0;inc-group;2011
IncHI2;58;0;inc-group;2011
IncL/M;58;0;inc-group;2011
IncN;58;0;inc-group;2011
IncN2;58;0;inc-group;2011
IncN3;58;0;inc-group;2011
IncP;58;0;inc-group;2011
IncQ1;58;0;inc-group;2011
IncU;58;0;inc-group;2011
IncX3;58;0;inc-group;2011
IncY;58;0;inc-group;2011
Acinetobacter;58;0;organism;2011
Aeromonas;58;0;organism;2011
Citrobacter;58;0;organism;2011
Enterobacter;58;4;organism;2011
Escherichia;58;0;organism;2011
Klebsiella;58;0;organism;2011
Leclercia;58;0;organism;2011
Morganella;58;0;organism;2011
Pantoea;58;0;organism;2011
Proteus;58;0;organism;2011
Pseudomonas;58;0;organism;2011
Raoultella;58;0;organism;2011
Salmonella;58;0;organism;2011
Serratia;58;0;organism;2011
CMY;76;0;β-lactamases;2013
CTX-M;76;0;β-lactamases;2013
DHA;76;0;β-lactamases;2013
FOX;76;0;β-lactamases;2013
GES;76;0;β-lactamases;2013
IMP;76;0;β-lactamases;2013
LAP;76;0;β-lactamases;2013
OXA;76;1;β-lactamases;2013
PSE;76;0;β-lactamases;2013
SHV;76;1;β-lactamases;2013
TEM;76;1;β-lactamases;2013
VEB;76;0;β-lactamases;2013
umuC/D;76;2;features;2013
Plasmid-segregation;76;2;features;2013
Toxin-antitoxin;76;2;features;2013
psiA/B;76;2;features;2013
Transposon;76;2;features;2013
Mercuric Res.;76;0;features;2013
Copper Res.;76;0;features;2013
Arsenic Res.;76;0;features;2013
IncA/C;76;0;inc-group;2013
IncA/C2;76;0;inc-group;2013
IncFIA;76;3;inc-group;2013
IncFIB;76;0;inc-group;2013
IncFIC;76;0;inc-group;2013
IncFII;76;0;inc-group;2013
IncHI1A;76;0;inc-group;2013
IncHI1B;76;0;inc-group;2013
IncHI2;76;0;inc-group;2013
IncL/M;76;0;inc-group;2013
IncN;76;0;inc-group;2013
IncN2;76;0;inc-group;2013
IncN3;76;0;inc-group;2013
IncP;76;0;inc-group;2013
IncQ1;76;0;inc-group;2013
IncU;76;0;inc-group;2013
IncX3;76;3;inc-group;2013
IncY;76;0;inc-group;2013
Acinetobacter;76;0;organism;2013
Aeromonas;76;0;organism;2013
Citrobacter;76;4;organism;2013
Enterobacter;76;0;organism;2013
Escherichia;76;4;organism;2013
Klebsiella;76;4;organism;2013
Leclercia;76;0;organism;2013
Morganella;76;0;organism;2013
Pantoea;76;0;organism;2013
Proteus;76;0;organism;2013
Pseudomonas;76;0;organism;2013
Raoultella;76;0;organism;2013
Salmonella;76;0;organism;2013
Serratia;76;4;organism;2013
CMY;92;0;β-lactamases;2011
CTX-M;92;0;β-lactamases;2011
DHA;92;0;β-lactamases;2011
FOX;92;0;β-lactamases;2011
GES;92;0;β-lactamases;2011
IMP;92;0;β-lactamases;2011
LAP;92;0;β-lactamases;2011
OXA;92;0;β-lactamases;2011
PSE;92;0;β-lactamases;2011
SHV;92;0;β-lactamases;2011
TEM;92;1;β-lactamases;2011
VEB;92;0;β-lactamases;2011
umuC/D;92;2;features;2011
Plasmid-segregation;92;2;features;2011
Toxin-antitoxin;92;0;features;2011
psiA/B;92;0;features;2011
Transposon;92;2;features;2011
Mercuric Res.;92;2;features;2011
Copper Res.;92;0;features;2011
Arsenic Res.;92;0;features;2011
IncA/C;92;0;inc-group;2011
IncA/C2;92;0;inc-group;2011
IncFIA;92;0;inc-group;2011
IncFIB;92;0;inc-group;2011
IncFIC;92;0;inc-group;2011
IncFII;92;0;inc-group;2011
IncHI1A;92;0;inc-group;2011
IncHI1B;92;0;inc-group;2011
IncHI2;92;0;inc-group;2011
IncL/M;92;0;inc-group;2011
IncN;92;0;inc-group;2011
IncN2;92;0;inc-group;2011
IncN3;92;0;inc-group;2011
IncP;92;0;inc-group;2011
IncQ1;92;0;inc-group;2011
IncU;92;0;inc-group;2011
IncX3;92;0;inc-group;2011
IncY;92;0;inc-group;2011
Acinetobacter;92;0;organism;2011
Aeromonas;92;0;organism;2011
Citrobacter;92;0;organism;2011
Enterobacter;92;4;organism;2011
Escherichia;92;0;organism;2011
Klebsiella;92;0;organism;2011
Leclercia;92;0;organism;2011
Morganella;92;0;organism;2011
Pantoea;92;0;organism;2011
Proteus;92;0;organism;2011
Pseudomonas;92;0;organism;2011
Raoultella;92;0;organism;2011
Salmonella;92;0;organism;2011
Serratia;92;0;organism;2011
CMY;12;0;β-lactamases;2010
CTX-M;12;0;β-lactamases;2010
DHA;12;0;β-lactamases;2010
FOX;12;0;β-lactamases;2010
GES;12;0;β-lactamases;2010
IMP;12;0;β-lactamases;2010
LAP;12;0;β-lactamases;2010
OXA;12;1;β-lactamases;2010
PSE;12;0;β-lactamases;2010
SHV;12;0;β-lactamases;2010
TEM;12;1;β-lactamases;2010
VEB;12;0;β-lactamases;2010
umuC/D;12;2;features;2010
Plasmid-segregation;12;2;features;2010
Toxin-antitoxin;12;2;features;2010
psiA/B;12;0;features;2010
Transposon;12;2;features;2010
Mercuric Res.;12;0;features;2010
Copper Res.;12;0;features;2010
Arsenic Res.;12;0;features;2010
IncA/C;12;0;inc-group;2010
IncA/C2;12;0;inc-group;2010
IncFIA;12;0;inc-group;2010
IncFIB;12;0;inc-group;2010
IncFIC;12;0;inc-group;2010
IncFII;12;0;inc-group;2010
IncHI1A;12;0;inc-group;2010
IncHI1B;12;0;inc-group;2010
IncHI2;12;0;inc-group;2010
IncL/M;12;0;inc-group;2010
IncN;12;0;inc-group;2010
IncN2;12;0;inc-group;2010
IncN3;12;0;inc-group;2010
IncP;12;0;inc-group;2010
IncQ1;12;0;inc-group;2010
IncU;12;0;inc-group;2010
IncX3;12;0;inc-group;2010
IncY;12;0;inc-group;2010
Acinetobacter;12;0;organism;2010
Aeromonas;12;0;organism;2010
Citrobacter;12;4;organism;2010
Enterobacter;12;0;organism;2010
Escherichia;12;0;organism;2010
Klebsiella;12;0;organism;2010
Leclercia;12;0;organism;2010
Morganella;12;0;organism;2010
Pantoea;12;0;organism;2010
Proteus;12;0;organism;2010
Pseudomonas;12;0;organism;2010
Raoultella;12;0;organism;2010
Salmonella;12;0;organism;2010
Serratia;12;0;organism;2010
CMY;30;0;β-lactamases;2010
CTX-M;30;0;β-lactamases;2010
DHA;30;0;β-lactamases;2010
FOX;30;0;β-lactamases;2010
GES;30;0;β-lactamases;2010
IMP;30;0;β-lactamases;2010
LAP;30;0;β-lactamases;2010
OXA;30;1;β-lactamases;2010
PSE;30;0;β-lactamases;2010
SHV;30;1;β-lactamases;2010
TEM;30;1;β-lactamases;2010
VEB;30;0;β-lactamases;2010
umuC/D;30;0;features;2010
Plasmid-segregation;30;0;features;2010
Toxin-antitoxin;30;2;features;2010
psiA/B;30;0;features;2010
Transposon;30;2;features;2010
Mercuric Res.;30;2;features;2010
Copper Res.;30;0;features;2010
Arsenic Res.;30;0;features;2010
IncA/C;30;0;inc-group;2010
IncA/C2;30;3;inc-group;2010
IncFIA;30;0;inc-group;2010
IncFIB;30;0;inc-group;2010
IncFIC;30;0;inc-group;2010
IncFII;30;0;inc-group;2010
IncHI1A;30;0;inc-group;2010
IncHI1B;30;0;inc-group;2010
IncHI2;30;0;inc-group;2010
IncL/M;30;0;inc-group;2010
IncN;30;0;inc-group;2010
IncN2;30;0;inc-group;2010
IncN3;30;0;inc-group;2010
IncP;30;0;inc-group;2010
IncQ1;30;0;inc-group;2010
IncU;30;0;inc-group;2010
IncX3;30;0;inc-group;2010
IncY;30;0;inc-group;2010
Acinetobacter;30;0;organism;2010
Aeromonas;30;0;organism;2010
Citrobacter;30;0;organism;2010
Enterobacter;30;0;organism;2010
Escherichia;30;0;organism;2010
Klebsiella;30;4;organism;2010
Leclercia;30;0;organism;2010
Morganella;30;0;organism;2010
Pantoea;30;0;organism;2010
Proteus;30;0;organism;2010
Pseudomonas;30;0;organism;2010
Raoultella;30;0;organism;2010
Salmonella;30;0;organism;2010
Serratia;30;0;organism;2010
CMY;5;0;β-lactamases;2010
CTX-M;5;0;β-lactamases;2010
DHA;5;0;β-lactamases;2010
FOX;5;0;β-lactamases;2010
GES;5;0;β-lactamases;2010
IMP;5;0;β-lactamases;2010
LAP;5;0;β-lactamases;2010
OXA;5;0;β-lactamases;2010
PSE;5;0;β-lactamases;2010
SHV;5;0;β-lactamases;2010
TEM;5;1;β-lactamases;2010
VEB;5;0;β-lactamases;2010
umuC/D;5;0;features;2010
Plasmid-segregation;5;2;features;2010
Toxin-antitoxin;5;2;features;2010
psiA/B;5;0;features;2010
Transposon;5;2;features;2010
Mercuric Res.;5;0;features;2010
Copper Res.;5;0;features;2010
Arsenic Res.;5;0;features;2010
IncA/C;5;0;inc-group;2010
IncA/C2;5;0;inc-group;2010
IncFIA;5;0;inc-group;2010
IncFIB;5;0;inc-group;2010
IncFIC;5;0;inc-group;2010
IncFII;5;0;inc-group;2010
IncHI1A;5;3;inc-group;2010
IncHI1B;5;3;inc-group;2010
IncHI2;5;0;inc-group;2010
IncL/M;5;0;inc-group;2010
IncN;5;0;inc-group;2010
IncN2;5;0;inc-group;2010
IncN3;5;0;inc-group;2010
IncP;5;0;inc-group;2010
IncQ1;5;0;inc-group;2010
IncU;5;0;inc-group;2010
IncX3;5;0;inc-group;2010
IncY;5;0;inc-group;2010
Acinetobacter;5;0;organism;2010
Aeromonas;5;0;organism;2010
Citrobacter;5;0;organism;2010
Enterobacter;5;0;organism;2010
Escherichia;5;0;organism;2010
Klebsiella;5;4;organism;2010
Leclercia;5;0;organism;2010
Morganella;5;0;organism;2010
Pantoea;5;0;organism;2010
Proteus;5;0;organism;2010
Pseudomonas;5;0;organism;2010
Raoultella;5;0;organism;2010
Salmonella;5;0;organism;2010
Serratia;5;0;organism;2010
CMY;117;0;β-lactamases;2006
CTX-M;117;0;β-lactamases;2006
DHA;117;0;β-lactamases;2006
FOX;117;0;β-lactamases;2006
GES;117;0;β-lactamases;2006
IMP;117;0;β-lactamases;2006
LAP;117;0;β-lactamases;2006
OXA;117;1;β-lactamases;2006
PSE;117;0;β-lactamases;2006
SHV;117;0;β-lactamases;2006
TEM;117;1;β-lactamases;2006
VEB;117;0;β-lactamases;2006
umuC/D;117;0;features;2006
Plasmid-segregation;117;0;features;2006
Toxin-antitoxin;117;2;features;2006
psiA/B;117;0;features;2006
Transposon;117;2;features;2006
Mercuric Res.;117;0;features;2006
Copper Res.;117;0;features;2006
Arsenic Res.;117;0;features;2006
IncA/C;117;0;inc-group;2006
IncA/C2;117;0;inc-group;2006
IncFIA;117;0;inc-group;2006
IncFIB;117;0;inc-group;2006
IncFIC;117;0;inc-group;2006
IncFII;117;0;inc-group;2006
IncHI1A;117;0;inc-group;2006
IncHI1B;117;0;inc-group;2006
IncHI2;117;0;inc-group;2006
IncL/M;117;0;inc-group;2006
IncN;117;0;inc-group;2006
IncN2;117;0;inc-group;2006
IncN3;117;0;inc-group;2006
IncP;117;0;inc-group;2006
IncQ1;117;0;inc-group;2006
IncU;117;3;inc-group;2006
IncX3;117;0;inc-group;2006
IncY;117;0;inc-group;2006
Acinetobacter;117;0;organism;2006
Aeromonas;117;0;organism;2006
Citrobacter;117;0;organism;2006
Enterobacter;117;0;organism;2006
Escherichia;117;0;organism;2006
Klebsiella;117;4;organism;2006
Leclercia;117;0;organism;2006
Morganella;117;0;organism;2006
Pantoea;117;0;organism;2006
Proteus;117;0;organism;2006
Pseudomonas;117;0;organism;2006
Raoultella;117;0;organism;2006
Salmonella;117;0;organism;2006
Serratia;117;4;organism;2006
CMY;90;0;β-lactamases;2012
CTX-M;90;0;β-lactamases;2012
DHA;90;0;β-lactamases;2012
FOX;90;0;β-lactamases;2012
GES;90;0;β-lactamases;2012
IMP;90;0;β-lactamases;2012
LAP;90;0;β-lactamases;2012
OXA;90;0;β-lactamases;2012
PSE;90;0;β-lactamases;2012
SHV;90;1;β-lactamases;2012
TEM;90;0;β-lactamases;2012
VEB;90;0;β-lactamases;2012
umuC/D;90;2;features;2012
Plasmid-segregation;90;0;features;2012
Toxin-antitoxin;90;2;features;2012
psiA/B;90;0;features;2012
Transposon;90;0;features;2012
Mercuric Res.;90;0;features;2012
Copper Res.;90;0;features;2012
Arsenic Res.;90;0;features;2012
IncA/C;90;0;inc-group;2012
IncA/C2;90;0;inc-group;2012
IncFIA;90;0;inc-group;2012
IncFIB;90;0;inc-group;2012
IncFIC;90;0;inc-group;2012
IncFII;90;0;inc-group;2012
IncHI1A;90;0;inc-group;2012
IncHI1B;90;0;inc-group;2012
IncHI2;90;0;inc-group;2012
IncL/M;90;0;inc-group;2012
IncN;90;0;inc-group;2012
IncN2;90;3;inc-group;2012
IncN3;90;3;inc-group;2012
IncP;90;0;inc-group;2012
IncQ1;90;0;inc-group;2012
IncU;90;0;inc-group;2012
IncX3;90;0;inc-group;2012
IncY;90;0;inc-group;2012
Acinetobacter;90;0;organism;2012
Aeromonas;90;0;organism;2012
Citrobacter;90;0;organism;2012
Enterobacter;90;0;organism;2012
Escherichia;90;0;organism;2012
Klebsiella;90;4;organism;2012
Leclercia;90;0;organism;2012
Morganella;90;0;organism;2012
Pantoea;90;0;organism;2012
Proteus;90;0;organism;2012
Pseudomonas;90;0;organism;2012
Raoultella;90;0;organism;2012
Salmonella;90;0;organism;2012
Serratia;90;0;organism;2012
CMY;64;0;β-lactamases;2007
CTX-M;64;0;β-lactamases;2007
DHA;64;0;β-lactamases;2007
FOX;64;0;β-lactamases;2007
GES;64;0;β-lactamases;2007
IMP;64;0;β-lactamases;2007
LAP;64;0;β-lactamases;2007
OXA;64;0;β-lactamases;2007
PSE;64;0;β-lactamases;2007
SHV;64;1;β-lactamases;2007
TEM;64;1;β-lactamases;2007
VEB;64;0;β-lactamases;2007
umuC/D;64;2;features;2007
Plasmid-segregation;64;2;features;2007
Toxin-antitoxin;64;2;features;2007
psiA/B;64;0;features;2007
Transposon;64;2;features;2007
Mercuric Res.;64;0;features;2007
Copper Res.;64;0;features;2007
Arsenic Res.;64;0;features;2007
IncA/C;64;0;inc-group;2007
IncA/C2;64;0;inc-group;2007
IncFIA;64;0;inc-group;2007
IncFIB;64;0;inc-group;2007
IncFIC;64;0;inc-group;2007
IncFII;64;0;inc-group;2007
IncHI1A;64;0;inc-group;2007
IncHI1B;64;0;inc-group;2007
IncHI2;64;0;inc-group;2007
IncL/M;64;3;inc-group;2007
IncN;64;0;inc-group;2007
IncN2;64;0;inc-group;2007
IncN3;64;0;inc-group;2007
IncP;64;0;inc-group;2007
IncQ1;64;0;inc-group;2007
IncU;64;0;inc-group;2007
IncX3;64;0;inc-group;2007
IncY;64;0;inc-group;2007
Acinetobacter;64;0;organism;2007
Aeromonas;64;0;organism;2007
Citrobacter;64;4;organism;2007
Enterobacter;64;4;organism;2007
Escherichia;64;0;organism;2007
Klebsiella;64;4;organism;2007
Leclercia;64;0;organism;2007
Morganella;64;0;organism;2007
Pantoea;64;0;organism;2007
Proteus;64;0;organism;2007
Pseudomonas;64;0;organism;2007
Raoultella;64;0;organism;2007
Salmonella;64;0;organism;2007
Serratia;64;0;organism;2007
CMY;63;0;β-lactamases;2015
CTX-M;63;0;β-lactamases;2015
DHA;63;0;β-lactamases;2015
FOX;63;0;β-lactamases;2015
GES;63;0;β-lactamases;2015
IMP;63;0;β-lactamases;2015
LAP;63;0;β-lactamases;2015
OXA;63;0;β-lactamases;2015
PSE;63;0;β-lactamases;2015
SHV;63;0;β-lactamases;2015
TEM;63;0;β-lactamases;2015
VEB;63;0;β-lactamases;2015
umuC/D;63;2;features;2015
Plasmid-segregation;63;2;features;2015
Toxin-antitoxin;63;2;features;2015
psiA/B;63;2;features;2015
Transposon;63;0;features;2015
Mercuric Res.;63;0;features;2015
Copper Res.;63;0;features;2015
Arsenic Res.;63;0;features;2015
IncA/C;63;0;inc-group;2015
IncA/C2;63;0;inc-group;2015
IncFIA;63;0;inc-group;2015
IncFIB;63;3;inc-group;2015
IncFIC;63;0;inc-group;2015
IncFII;63;0;inc-group;2015
IncHI1A;63;0;inc-group;2015
IncHI1B;63;0;inc-group;2015
IncHI2;63;0;inc-group;2015
IncL/M;63;0;inc-group;2015
IncN;63;0;inc-group;2015
IncN2;63;0;inc-group;2015
IncN3;63;0;inc-group;2015
IncP;63;0;inc-group;2015
IncQ1;63;0;inc-group;2015
IncU;63;0;inc-group;2015
IncX3;63;0;inc-group;2015
IncY;63;0;inc-group;2015
Acinetobacter;63;0;organism;2015
Aeromonas;63;0;organism;2015
Citrobacter;63;0;organism;2015
Enterobacter;63;0;organism;2015
Escherichia;63;0;organism;2015
Klebsiella;63;4;organism;2015
Leclercia;63;0;organism;2015
Morganella;63;0;organism;2015
Pantoea;63;0;organism;2015
Proteus;63;0;organism;2015
