gene;sample;mutated;label
IncFII;111;0;inc-group
IncHI1A;111;0;inc-group
IncHI1B;111;0;inc-group
IncHI2;111;0;inc-group
IncI1;111;0;inc-group
IncI2;111;0;inc-group
IncL/M;111;0;inc-group
IncN;111;3;inc-group
IncN2;111;0;inc-group
IncN3;111;0;inc-group
IncP;111;0;inc-group
IncQ1;111;0;inc-group
IncQ2;111;0;inc-group
IncR;111;0;inc-group
IncU;111;0;inc-group
IncX3;111;0;inc-group
IncY;111;0;inc-group
Acinetobacter;111;0;organism
Aeromonas;111;0;organism
Citrobacter;111;0;organism
Enterobacter;111;0;organism
Escherichia;111;0;organism
Klebsiella;111;4;organism
Leclercia;111;0;organism
Morganella;111;0;organism
Pantoea;111;0;organism
Proteus;111;0;organism
Pseudomonas;111;0;organism
Raoultella;111;0;organism
Salmonella;111;0;organism
Serratia;111;0;organism
blaCMY;45;0;beta-lactamase
blaCTX-M;45;0;beta-lactamase
blaDHA;45;1;beta-lactamase
blaFOX;45;0;beta-lactamase
blaGES;45;0;beta-lactamase
blaIMP;45;0;beta-lactamase
blaLAP;45;0;beta-lactamase
blaOXA;45;0;beta-lactamase
blaPSE;45;0;beta-lactamase
blaSHV;45;0;beta-lactamase
blaTEM;45;0;beta-lactamase
blaVEB;45;0;beta-lactamase
parA/B/M;45;2;plasmid-stability
stbA/B/C;45;2;plasmid-stability
vagC/D;45;2;plasmid-stability
psiA/B;45;0;plasmid-stability
IncA/C;45;0;inc-group
IncA/C2;45;0;inc-group
IncFIA;45;0;inc-group
IncFIB;45;0;inc-group
IncFIC;45;0;inc-group
IncFII;45;0;inc-group
IncHI1A;45;0;inc-group
IncHI1B;45;0;inc-group
IncHI2;45;0;inc-group
IncI1;45;0;inc-group
IncI2;45;0;inc-group
IncL/M;45;0;inc-group
IncN;45;0;inc-group
IncN2;45;0;inc-group
IncN3;45;0;inc-group
IncP;45;0;inc-group
IncQ1;45;0;inc-group
IncQ2;45;0;inc-group
IncR;45;0;inc-group
IncU;45;0;inc-group
IncX3;45;0;inc-group
IncY;45;0;inc-group
Acinetobacter;45;0;organism
Aeromonas;45;0;organism
Citrobacter;45;0;organism
Enterobacter;45;0;organism
Escherichia;45;0;organism
Klebsiella;45;4;organism
Leclercia;45;0;organism
Morganella;45;0;organism
Pantoea;45;0;organism
Proteus;45;0;organism
Pseudomonas;45;0;organism
Raoultella;45;0;organism
Salmonella;45;0;organism
Serratia;45;0;organism
blaCMY;89;0;beta-lactamase
blaCTX-M;89;0;beta-lactamase
blaDHA;89;0;beta-lactamase
blaFOX;89;0;beta-lactamase
blaGES;89;0;beta-lactamase
blaIMP;89;0;beta-lactamase
blaLAP;89;0;beta-lactamase
blaOXA;89;1;beta-lactamase
blaPSE;89;0;beta-lactamase
blaSHV;89;0;beta-lactamase
blaTEM;89;1;beta-lactamase
blaVEB;89;0;beta-lactamase
parA/B/M;89;0;plasmid-stability
stbA/B/C;89;0;plasmid-stability
vagC/D;89;0;plasmid-stability
psiA/B;89;0;plasmid-stability
IncA/C;89;0;inc-group
IncA/C2;89;0;inc-group
IncFIA;89;0;inc-group
IncFIB;89;0;inc-group
IncFIC;89;0;inc-group
IncFII;89;0;inc-group
IncHI1A;89;0;inc-group
IncHI1B;89;0;inc-group
IncHI2;89;0;inc-group
IncI1;89;0;inc-group
IncI2;89;0;inc-group
IncL/M;89;0;inc-group
IncN;89;0;inc-group
IncN2;89;0;inc-group
IncN3;89;0;inc-group
IncP;89;0;inc-group
IncQ1;89;0;inc-group
IncQ2;89;0;inc-group
IncR;89;0;inc-group
IncU;89;0;inc-group
IncX3;89;0;inc-group
IncY;89;0;inc-group
Acinetobacter;89;0;organism
Aeromonas;89;0;organism
Citrobacter;89;0;organism
Enterobacter;89;0;organism
Escherichia;89;0;organism
Klebsiella;89;4;organism
Leclercia;89;0;organism
Morganella;89;0;organism
Pantoea;89;0;organism
Proteus;89;0;organism
Pseudomonas;89;0;organism
Raoultella;89;0;organism
Salmonella;89;0;organism
Serratia;89;0;organism
blaCMY;119;0;beta-lactamase
blaCTX-M;119;0;beta-lactamase
blaDHA;119;0;beta-lactamase
blaFOX;119;0;beta-lactamase
blaGES;119;0;beta-lactamase
blaIMP;119;0;beta-lactamase
blaLAP;119;0;beta-lactamase
blaOXA;119;0;beta-lactamase
blaPSE;119;0;beta-lactamase
blaSHV;119;0;beta-lactamase
blaTEM;119;0;beta-lactamase
blaVEB;119;0;beta-lactamase
parA/B/M;119;2;plasmid-stability
stbA/B/C;119;0;plasmid-stability
vagC/D;119;0;plasmid-stability
psiA/B;119;0;plasmid-stability
IncA/C;119;0;inc-group
IncA/C2;119;0;inc-group
IncFIA;119;0;inc-group
IncFIB;119;0;inc-group
IncFIC;119;0;inc-group
IncFII;119;0;inc-group
IncHI1A;119;0;inc-group
IncHI1B;119;0;inc-group
IncHI2;119;0;inc-group
IncI1;119;0;inc-group
IncI2;119;0;inc-group
IncL/M;119;3;inc-group
IncN;119;0;inc-group
IncN2;119;0;inc-group
IncN3;119;0;inc-group
IncP;119;0;inc-group
IncQ1;119;0;inc-group
IncQ2;119;0;inc-group
IncR;119;0;inc-group
IncU;119;0;inc-group
IncX3;119;0;inc-group
IncY;119;0;inc-group
Acinetobacter;119;0;organism
Aeromonas;119;0;organism
Citrobacter;119;0;organism
Enterobacter;119;4;organism
Escherichia;119;0;organism
Klebsiella;119;0;organism
Leclercia;119;0;organism
Morganella;119;0;organism
Pantoea;119;0;organism
Proteus;119;0;organism
Pseudomonas;119;0;organism
Raoultella;119;0;organism
Salmonella;119;0;organism
Serratia;119;0;organism
blaCMY;100;0;beta-lactamase
blaCTX-M;100;0;beta-lactamase
blaDHA;100;0;beta-lactamase
blaFOX;100;0;beta-lactamase
blaGES;100;0;beta-lactamase
blaIMP;100;0;beta-lactamase
blaLAP;100;0;beta-lactamase
blaOXA;100;0;beta-lactamase
blaPSE;100;0;beta-lactamase
blaSHV;100;0;beta-lactamase
blaTEM;100;1;beta-lactamase
blaVEB;100;0;beta-lactamase
parA/B/M;100;0;plasmid-stability
stbA/B/C;100;0;plasmid-stability
vagC/D;100;0;plasmid-stability
psiA/B;100;0;plasmid-stability
IncA/C;100;0;inc-group
IncA/C2;100;0;inc-group
IncFIA;100;0;inc-group
IncFIB;100;0;inc-group
IncFIC;100;0;inc-group
IncFII;100;0;inc-group
IncHI1A;100;0;inc-group
IncHI1B;100;0;inc-group
IncHI2;100;0;inc-group
IncI1;100;0;inc-group
IncI2;100;0;inc-group
IncL/M;100;0;inc-group
IncN;100;3;inc-group
IncN2;100;0;inc-group
IncN3;100;0;inc-group
IncP;100;0;inc-group
IncQ1;100;0;inc-group
IncQ2;100;0;inc-group
IncR;100;0;inc-group
IncU;100;0;inc-group
IncX3;100;0;inc-group
IncY;100;0;inc-group
Acinetobacter;100;0;organism
Aeromonas;100;0;organism
Citrobacter;100;0;organism
Enterobacter;100;4;organism
Escherichia;100;0;organism
Klebsiella;100;4;organism
Leclercia;100;0;organism
Morganella;100;0;organism
Pantoea;100;0;organism
Proteus;100;0;organism
Pseudomonas;100;0;organism
Raoultella;100;0;organism
Salmonella;100;0;organism
Serratia;100;0;organism
blaCMY;85;0;beta-lactamase
blaCTX-M;85;0;beta-lactamase
blaDHA;85;0;beta-lactamase
blaFOX;85;0;beta-lactamase
blaGES;85;0;beta-lactamase
blaIMP;85;0;beta-lactamase
blaLAP;85;0;beta-lactamase
blaOXA;85;1;beta-lactamase
blaPSE;85;0;beta-lactamase
blaSHV;85;0;beta-lactamase
blaTEM;85;1;beta-lactamase
blaVEB;85;0;beta-lactamase
parA/B/M;85;0;plasmid-stability
stbA/B/C;85;0;plasmid-stability
vagC/D;85;0;plasmid-stability
psiA/B;85;0;plasmid-stability
IncA/C;85;0;inc-group
IncA/C2;85;0;inc-group
IncFIA;85;0;inc-group
IncFIB;85;0;inc-group
IncFIC;85;0;inc-group
IncFII;85;0;inc-group
IncHI1A;85;0;inc-group
IncHI1B;85;0;inc-group
IncHI2;85;0;inc-group
IncI1;85;0;inc-group
IncI2;85;0;inc-group
IncL/M;85;0;inc-group
IncN;85;0;inc-group
IncN2;85;0;inc-group
IncN3;85;0;inc-group
IncP;85;0;inc-group
IncQ1;85;0;inc-group
IncQ2;85;0;inc-group
IncR;85;0;inc-group
IncU;85;0;inc-group
IncX3;85;0;inc-group
IncY;85;0;inc-group
Acinetobacter;85;0;organism
Aeromonas;85;0;organism
Citrobacter;85;0;organism
Enterobacter;85;0;organism
Escherichia;85;0;organism
Klebsiella;85;4;organism
Leclercia;85;0;organism
Morganella;85;0;organism
Pantoea;85;0;organism
Proteus;85;0;organism
Pseudomonas;85;0;organism
Raoultella;85;0;organism
Salmonella;85;0;organism
Serratia;85;0;organism
blaCMY;129;0;beta-lactamase
blaCTX-M;129;0;beta-lactamase
blaDHA;129;0;beta-lactamase
blaFOX;129;0;beta-lactamase
blaGES;129;0;beta-lactamase
blaIMP;129;0;beta-lactamase
blaLAP;129;0;beta-lactamase
blaOXA;129;0;beta-lactamase
blaPSE;129;0;beta-lactamase
blaSHV;129;0;beta-lactamase
blaTEM;129;0;beta-lactamase
blaVEB;129;0;beta-lactamase
parA/B/M;129;2;plasmid-stability
stbA/B/C;129;0;plasmid-stability
vagC/D;129;2;plasmid-stability
psiA/B;129;0;plasmid-stability
IncA/C;129;0;inc-group
IncA/C2;129;0;inc-group
IncFIA;129;0;inc-group
IncFIB;129;0;inc-group
IncFIC;129;0;inc-group
IncFII;129;0;inc-group
IncHI1A;129;0;inc-group
IncHI1B;129;0;inc-group
IncHI2;129;0;inc-group
IncI1;129;0;inc-group
IncI2;129;0;inc-group
IncL/M;129;0;inc-group
IncN;129;0;inc-group
IncN2;129;0;inc-group
IncN3;129;0;inc-group
IncP;129;0;inc-group
IncQ1;129;0;inc-group
IncQ2;129;0;inc-group
IncR;129;0;inc-group
IncU;129;0;inc-group
IncX3;129;0;inc-group
IncY;129;0;inc-group
Acinetobacter;129;0;organism
Aeromonas;129;0;organism
Citrobacter;129;0;organism
Enterobacter;129;0;organism
Escherichia;129;0;organism
Klebsiella;129;4;organism
Leclercia;129;0;organism
Morganella;129;0;organism
Pantoea;129;0;organism
Proteus;129;0;organism
Pseudomonas;129;0;organism
Raoultella;129;0;organism
Salmonella;129;0;organism
Serratia;129;0;organism
blaCMY;131;0;beta-lactamase
blaCTX-M;131;0;beta-lactamase
blaDHA;131;0;beta-lactamase
blaFOX;131;0;beta-lactamase
blaGES;131;0;beta-lactamase
blaIMP;131;0;beta-lactamase
blaLAP;131;0;beta-lactamase
blaOXA;131;0;beta-lactamase
blaPSE;131;0;beta-lactamase
blaSHV;131;1;beta-lactamase
blaTEM;131;0;beta-lactamase
blaVEB;131;0;beta-lactamase
parA/B/M;131;2;plasmid-stability
stbA/B/C;131;0;plasmid-stability
vagC/D;131;0;plasmid-stability
psiA/B;131;0;plasmid-stability
IncA/C;131;0;inc-group
IncA/C2;131;0;inc-group
IncFIA;131;0;inc-group
IncFIB;131;0;inc-group
IncFIC;131;0;inc-group
IncFII;131;0;inc-group
IncHI1A;131;0;inc-group
IncHI1B;131;0;inc-group
IncHI2;131;0;inc-group
IncI1;131;0;inc-group
IncI2;131;0;inc-group
IncL/M;131;0;inc-group
IncN;131;0;inc-group
IncN2;131;0;inc-group
IncN3;131;0;inc-group
IncP;131;0;inc-group
IncQ1;131;0;inc-group
IncQ2;131;0;inc-group
IncR;131;0;inc-group
IncU;131;0;inc-group
IncX3;131;3;inc-group
IncY;131;0;inc-group
Acinetobacter;131;0;organism
Aeromonas;131;0;organism
Citrobacter;131;0;organism
Enterobacter;131;0;organism
Escherichia;131;0;organism
Klebsiella;131;4;organism
Leclercia;131;0;organism
Morganella;131;0;organism
Pantoea;131;0;organism
Proteus;131;0;organism
Pseudomonas;131;0;organism
Raoultella;131;0;organism
Salmonella;131;0;organism
Serratia;131;0;organism
blaCMY;144;0;beta-lactamase
blaCTX-M;144;0;beta-lactamase
blaDHA;144;0;beta-lactamase
blaFOX;144;0;beta-lactamase
blaGES;144;0;beta-lactamase
blaIMP;144;0;beta-lactamase
blaLAP;144;0;beta-lactamase
blaOXA;144;0;beta-lactamase
blaPSE;144;0;beta-lactamase
blaSHV;144;0;beta-lactamase
blaTEM;144;0;beta-lactamase
blaVEB;144;0;beta-lactamase
parA/B/M;144;2;plasmid-stability
stbA/B/C;144;0;plasmid-stability
vagC/D;144;0;plasmid-stability
psiA/B;144;0;plasmid-stability
IncA/C;144;0;inc-group
IncA/C2;144;0;inc-group
IncFIA;144;0;inc-group
IncFIB;144;0;inc-group
IncFIC;144;0;inc-group
IncFII;144;0;inc-group
IncHI1A;144;0;inc-group
IncHI1B;144;0;inc-group
IncHI2;144;0;inc-group
IncI1;144;0;inc-group
IncI2;144;0;inc-group
IncL/M;144;0;inc-group
IncN;144;0;inc-group
IncN2;144;0;inc-group
IncN3;144;0;inc-group
IncP;144;3;inc-group
IncQ1;144;0;inc-group
IncQ2;144;0;inc-group
IncR;144;0;inc-group
IncU;144;0;inc-group
IncX3;144;0;inc-group
IncY;144;0;inc-group
Acinetobacter;144;0;organism
Aeromonas;144;0;organism
Citrobacter;144;0;organism
Enterobacter;144;0;organism
Escherichia;144;0;organism
Klebsiella;144;0;organism
Leclercia;144;0;organism
Morganella;144;0;organism
Pantoea;144;0;organism
Proteus;144;0;organism
Pseudomonas;144;4;organism
Raoultella;144;0;organism
Salmonella;144;0;organism
Serratia;144;0;organism
blaCMY;51;1;beta-lactamase
blaCTX-M;51;1;beta-lactamase
blaDHA;51;0;beta-lactamase
blaFOX;51;0;beta-lactamase
blaGES;51;0;beta-lactamase
blaIMP;51;0;beta-lactamase
blaLAP;51;0;beta-lactamase
blaOXA;51;0;beta-lactamase
blaPSE;51;0;beta-lactamase
blaSHV;51;0;beta-lactamase
blaTEM;51;1;beta-lactamase
blaVEB;51;0;beta-lactamase
parA/B/M;51;2;plasmid-stability
stbA/B/C;51;2;plasmid-stability
vagC/D;51;0;plasmid-stability
psiA/B;51;2;plasmid-stability
IncA/C;51;0;inc-group
IncA/C2;51;0;inc-group
IncFIA;51;0;inc-group
IncFIB;51;0;inc-group
IncFIC;51;3;inc-group
IncFII;51;0;inc-group
IncHI1A;51;0;inc-group
IncHI1B;51;0;inc-group
IncHI2;51;0;inc-group
IncI1;51;0;inc-group
IncI2;51;0;inc-group
IncL/M;51;0;inc-group
IncN;51;3;inc-group
IncN2;51;0;inc-group
IncN3;51;0;inc-group
IncP;51;0;inc-group
IncQ1;51;0;inc-group
IncQ2;51;0;inc-group
IncR;51;0;inc-group
IncU;51;0;inc-group
IncX3;51;0;inc-group
IncY;51;0;inc-group
Acinetobacter;51;0;organism
Aeromonas;51;0;organism
Citrobacter;51;0;organism
Enterobacter;51;0;organism
Escherichia;51;4;organism
Klebsiella;51;0;organism
Leclercia;51;0;organism
Morganella;51;0;organism
Pantoea;51;0;organism
Proteus;51;0;organism
Pseudomonas;51;0;organism
Raoultella;51;0;organism
Salmonella;51;0;organism
Serratia;51;0;organism
blaCMY;116;0;beta-lactamase
blaCTX-M;116;0;beta-lactamase
blaDHA;116;0;beta-lactamase
blaFOX;116;0;beta-lactamase
blaGES;116;0;beta-lactamase
blaIMP;116;0;beta-lactamase
blaLAP;116;0;beta-lactamase
blaOXA;116;0;beta-lactamase
blaPSE;116;0;beta-lactamase
blaSHV;116;0;beta-lactamase
blaTEM;116;0;beta-lactamase
blaVEB;116;0;beta-lactamase
parA/B/M;116;2;plasmid-stability
stbA/B/C;116;0;plasmid-stability
vagC/D;116;0;plasmid-stability
psiA/B;116;0;plasmid-stability
IncA/C;116;0;inc-group
IncA/C2;116;0;inc-group
IncFIA;116;0;inc-group
IncFIB;116;0;inc-group
IncFIC;116;0;inc-group
IncFII;116;0;inc-group
IncHI1A;116;0;inc-group
IncHI1B;116;0;inc-group
IncHI2;116;0;inc-group
IncI1;116;0;inc-group
IncI2;116;0;inc-group
IncL/M;116;0;inc-group
IncN;116;0;inc-group
IncN2;116;0;inc-group
IncN3;116;0;inc-group
IncP;116;0;inc-group
IncQ1;116;0;inc-group
IncQ2;116;0;inc-group
IncR;116;0;inc-group
IncU;116;0;inc-group
IncX3;116;0;inc-group
IncY;116;0;inc-group
Acinetobacter;116;0;organism
Aeromonas;116;0;organism
Citrobacter;116;0;organism
Enterobacter;116;4;organism
Escherichia;116;4;organism
Klebsiella;116;4;organism
Leclercia;116;0;organism
Morganella;116;0;organism
Pantoea;116;0;organism
Proteus;116;0;organism
Pseudomonas;116;0;organism
Raoultella;116;0;organism
Salmonella;116;0;organism
Serratia;116;0;organism
blaCMY;146;0;beta-lactamase
blaCTX-M;146;0;beta-lactamase
blaDHA;146;0;beta-lactamase
blaFOX;146;0;beta-lactamase
blaGES;146;0;beta-lactamase
blaIMP;146;0;beta-lactamase
blaLAP;146;0;beta-lactamase
blaOXA;146;0;beta-lactamase
blaPSE;146;0;beta-lactamase
blaSHV;146;0;beta-lactamase
blaTEM;146;0;beta-lactamase
blaVEB;146;0;beta-lactamase
parA/B/M;146;0;plasmid-stability
stbA/B/C;146;0;plasmid-stability
vagC/D;146;0;plasmid-stability
psiA/B;146;0;plasmid-stability
IncA/C;146;0;inc-group
IncA/C2;146;0;inc-group
IncFIA;146;0;inc-group
IncFIB;146;0;inc-group
IncFIC;146;0;inc-group
IncFII;146;0;inc-group
IncHI1A;146;0;inc-group
IncHI1B;146;0;inc-group
IncHI2;146;0;inc-group
IncI1;146;0;inc-group
IncI2;146;0;inc-group
IncL/M;146;0;inc-group
IncN;146;0;inc-group
IncN2;146;0;inc-group
IncN3;146;0;inc-group
IncP;146;0;inc-group
IncQ1;146;0;inc-group
IncQ2;146;0;inc-group
IncR;146;0;inc-group
IncU;146;0;inc-group
IncX3;146;0;inc-group
IncY;146;0;inc-group
Acinetobacter;146;0;organism
Aeromonas;146;0;organism
Citrobacter;146;0;organism
Enterobacter;146;0;organism
Escherichia;146;0;organism
Klebsiella;146;4;organism
Leclercia;146;0;organism
Morganella;146;0;organism
Pantoea;146;0;organism
Proteus;146;0;organism
Pseudomonas;146;0;organism
Raoultella;146;0;organism
Salmonella;146;0;organism
Serratia;146;0;organism
blaCMY;34;0;beta-lactamase
blaCTX-M;34;0;beta-lactamase
blaDHA;34;0;beta-lactamase
blaFOX;34;0;beta-lactamase
blaGES;34;0;beta-lactamase
blaIMP;34;0;beta-lactamase
blaLAP;34;0;beta-lactamase
blaOXA;34;0;beta-lactamase
blaPSE;34;0;beta-lactamase
blaSHV;34;0;beta-lactamase
blaTEM;34;0;beta-lactamase
blaVEB;34;0;beta-lactamase
parA/B/M;34;0;plasmid-stability
stbA/B/C;34;0;plasmid-stability
vagC/D;34;0;plasmid-stability
psiA/B;34;0;plasmid-stability
IncA/C;34;0;inc-group
IncA/C2;34;0;inc-group
IncFIA;34;0;inc-group
IncFIB;34;0;inc-group
IncFIC;34;0;inc-group
IncFII;34;0;inc-group
IncHI1A;34;0;inc-group
IncHI1B;34;0;inc-group
IncHI2;34;0;inc-group
IncI1;34;0;inc-group
IncI2;34;0;inc-group
IncL/M;34;0;inc-group
IncN;34;0;inc-group
IncN2;34;0;inc-group
IncN3;34;0;inc-group
IncP;34;0;inc-group
IncQ1;34;0;inc-group
IncQ2;34;0;inc-group
IncR;34;0;inc-group
IncU;34;0;inc-group
IncX3;34;0;inc-group
IncY;34;0;inc-group
Acinetobacter;34;0;organism
Aeromonas;34;0;organism
Citrobacter;34;0;organism
Enterobacter;34;0;organism
Escherichia;34;0;organism
Klebsiella;34;4;organism
Leclercia;34;0;organism
Morganella;34;0;organism
Pantoea;34;0;organism
Proteus;34;0;organism
Pseudomonas;34;0;organism
Raoultella;34;0;organism
Salmonella;34;0;organism
Serratia;34;0;organism
blaCMY;67;0;beta-lactamase
blaCTX-M;67;0;beta-lactamase
blaDHA;67;0;beta-lactamase
blaFOX;67;0;beta-lactamase
blaGES;67;0;beta-lactamase
blaIMP;67;0;beta-lactamase
blaLAP;67;0;beta-lactamase
blaOXA;67;0;beta-lactamase
blaPSE;67;0;beta-lactamase
blaSHV;67;0;beta-lactamase
blaTEM;67;1;beta-lactamase
blaVEB;67;0;beta-lactamase
parA/B/M;67;0;plasmid-stability
stbA/B/C;67;0;plasmid-stability
vagC/D;67;0;plasmid-stability
psiA/B;67;2;plasmid-stability
IncA/C;67;0;inc-group
IncA/C2;67;0;inc-group
IncFIA;67;0;inc-group
IncFIB;67;0;inc-group
IncFIC;67;0;inc-group
IncFII;67;0;inc-group
IncHI1A;67;0;inc-group
IncHI1B;67;0;inc-group
IncHI2;67;0;inc-group
IncI1;67;0;inc-group
IncI2;67;0;inc-group
IncL/M;67;0;inc-group
IncN;67;0;inc-group
IncN2;67;0;inc-group
IncN3;67;0;inc-group
IncP;67;0;inc-group
IncQ1;67;0;inc-group
IncQ2;67;0;inc-group
IncR;67;0;inc-group
IncU;67;0;inc-group
IncX3;67;0;inc-group
IncY;67;0;inc-group
Acinetobacter;67;0;organism
Aeromonas;67;0;organism
Citrobacter;67;0;organism
Enterobacter;67;0;organism
Escherichia;67;0;organism
Klebsiella;67;4;organism
Leclercia;67;0;organism
Morganella;67;0;organism
Pantoea;67;0;organism
Proteus;67;0;organism
Pseudomonas;67;0;organism
Raoultella;67;0;organism
Salmonella;67;0;organism
Serratia;67;0;organism
blaCMY;13;0;beta-lactamase
blaCTX-M;13;0;beta-lactamase
blaDHA;13;0;beta-lactamase
blaFOX;13;1;beta-lactamase
blaGES;13;0;beta-lactamase
blaIMP;13;0;beta-lactamase
blaLAP;13;0;beta-lactamase
blaOXA;13;1;beta-lactamase
blaPSE;13;1;beta-lactamase
blaSHV;13;0;beta-lactamase
blaTEM;13;1;beta-lactamase
blaVEB;13;0;beta-lactamase
parA/B/M;13;0;plasmid-stability
stbA/B/C;13;0;plasmid-stability
vagC/D;13;0;plasmid-stability
psiA/B;13;0;plasmid-stability
IncA/C;13;0;inc-group
IncA/C2;13;3;inc-group
IncFIA;13;0;inc-group
IncFIB;13;0;inc-group
IncFIC;13;0;inc-group
IncFII;13;0;inc-group
IncHI1A;13;0;inc-group
IncHI1B;13;0;inc-group
IncHI2;13;0;inc-group
IncI1;13;0;inc-group
IncI2;13;0;inc-group
IncL/M;13;0;inc-group
IncN;13;0;inc-group
IncN2;13;0;inc-group
IncN3;13;0;inc-group
IncP;13;0;inc-group
IncQ1;13;0;inc-group
IncQ2;13;0;inc-group
IncR;13;0;inc-group
IncU;13;0;inc-group
IncX3;13;0;inc-group
IncY;13;0;inc-group
Acinetobacter;13;0;organism
Aeromonas;13;0;organism
Citrobacter;13;0;organism
Enterobacter;13;4;organism
Escherichia;13;4;organism
Klebsiella;13;4;organism
Leclercia;13;0;organism
Morganella;13;0;organism
Pantoea;13;0;organism
Proteus;13;0;organism
Pseudomonas;13;0;organism
Raoultella;13;0;organism
Salmonella;13;0;organism
Serratia;13;0;organism
blaCMY;75;0;beta-lactamase
blaCTX-M;75;1;beta-lactamase
blaDHA;75;0;beta-lactamase
blaFOX;75;0;beta-lactamase
blaGES;75;0;beta-lactamase
blaIMP;75;0;beta-lactamase
blaLAP;75;0;beta-lactamase
blaOXA;75;1;beta-lactamase
blaPSE;75;0;beta-lactamase
blaSHV;75;0;beta-lactamase
blaTEM;75;0;beta-lactamase
blaVEB;75;0;beta-lactamase
parA/B/M;75;2;plasmid-stability
stbA/B/C;75;2;plasmid-stability
vagC/D;75;0;plasmid-stability
psiA/B;75;2;plasmid-stability
IncA/C;75;0;inc-group
IncA/C2;75;0;inc-group
IncFIA;75;0;inc-group
IncFIB;75;0;inc-group
IncFIC;75;0;inc-group
IncFII;75;0;inc-group
IncHI1A;75;0;inc-group
IncHI1B;75;0;inc-group
IncHI2;75;0;inc-group
IncI1;75;0;inc-group
IncI2;75;0;inc-group
IncL/M;75;0;inc-group
IncN;75;0;inc-group
IncN2;75;0;inc-group
IncN3;75;0;inc-group
IncP;75;0;inc-group
IncQ1;75;0;inc-group
IncQ2;75;0;inc-group
IncR;75;0;inc-group
IncU;75;0;inc-group
IncX3;75;0;inc-group
IncY;75;0;inc-group
Acinetobacter;75;0;organism
Aeromonas;75;0;organism
Citrobacter;75;4;organism
Enterobacter;75;0;organism
Escherichia;75;0;organism
Klebsiella;75;0;organism
Leclercia;75;0;organism
Morganella;75;0;organism
Pantoea;75;0;organism
Proteus;75;0;organism
Pseudomonas;75;0;organism
Raoultella;75;0;organism
Salmonella;75;0;organism
Serratia;75;0;organism
blaCMY;139;0;beta-lactamase
blaCTX-M;139;0;beta-lactamase
blaDHA;139;0;beta-lactamase
blaFOX;139;0;beta-lactamase
blaGES;139;0;beta-lactamase
blaIMP;139;0;beta-lactamase
blaLAP;139;0;beta-lactamase
blaOXA;139;0;beta-lactamase
blaPSE;139;0;beta-lactamase
blaSHV;139;0;beta-lactamase
blaTEM;139;1;beta-lactamase
blaVEB;139;0;beta-lactamase
parA/B/M;139;2;plasmid-stability
stbA/B/C;139;0;plasmid-stability
vagC/D;139;0;plasmid-stability
psiA/B;139;0;plasmid-stability
IncA/C;139;0;inc-group
IncA/C2;139;0;inc-group
IncFIA;139;0;inc-group
IncFIB;139;0;inc-group
IncFIC;139;0;inc-group
IncFII;139;0;inc-group
IncHI1A;139;0;inc-group
IncHI1B;139;0;inc-group
IncHI2;139;0;inc-group
IncI1;139;0;inc-group
IncI2;139;0;inc-group
IncL/M;139;0;inc-group
IncN;139;0;inc-group
IncN2;139;0;inc-group
IncN3;139;0;inc-group
IncP;139;3;inc-group
IncQ1;139;0;inc-group
IncQ2;139;0;inc-group
IncR;139;0;inc-group
IncU;139;0;inc-group
IncX3;139;0;inc-group
IncY;139;0;inc-group
Acinetobacter;139;0;organism
Aeromonas;139;4;organism
Citrobacter;139;4;organism
Enterobacter;139;0;organism
Escherichia;139;4;organism
Klebsiella;139;4;organism
Leclercia;139;0;organism
Morganella;139;0;organism
Pantoea;139;0;organism
Proteus;139;0;organism
Pseudomonas;139;4;organism
Raoultella;139;0;organism
Salmonella;139;0;organism
Serratia;139;0;organism
blaCMY;127;0;beta-lactamase
blaCTX-M;127;0;beta-lactamase
blaDHA;127;0;beta-lactamase
blaFOX;127;0;beta-lactamase
blaGES;127;0;beta-lactamase
blaIMP;127;0;beta-lactamase
blaLAP;127;0;beta-lactamase
blaOXA;127;0;beta-lactamase
blaPSE;127;0;beta-lactamase
blaSHV;127;0;beta-lactamase
blaTEM;127;0;beta-lactamase
blaVEB;127;0;beta-lactamase
parA/B/M;127;0;plasmid-stability
stbA/B/C;127;2;plasmid-stability
vagC/D;127;0;plasmid-stability
psiA/B;127;0;plasmid-stability
IncA/C;127;0;inc-group
IncA/C2;127;0;inc-group
IncFIA;127;0;inc-group
IncFIB;127;0;inc-group
IncFIC;127;0;inc-group
IncFII;127;0;inc-group
IncHI1A;127;0;inc-group
IncHI1B;127;0;inc-group
IncHI2;127;0;inc-group
IncI1;127;0;inc-group
IncI2;127;0;inc-group
IncL/M;127;0;inc-group
IncN;127;3;inc-group
IncN2;127;0;inc-group
IncN3;127;0;inc-group
IncP;127;0;inc-group
IncQ1;127;0;inc-group
IncQ2;127;0;inc-group
IncR;127;0;inc-group
IncU;127;0;inc-group
IncX3;127;0;inc-group
IncY;127;0;inc-group
Acinetobacter;127;0;organism
Aeromonas;127;0;organism
Citrobacter;127;0;organism
Enterobacter;127;0;organism
Escherichia;127;0;organism
Klebsiella;127;4;organism
